Observation,Slice#,Num Data,Date,Min Long,Max Long,Mean Long,Min Inertial Long,Max Inertial Long,Mean Inertial Long,Min Long of Pericenter,Max Long of Pericenter,Mean Long of Pericenter,Min True Anomaly,Max True Anomaly,Mean True Anomaly,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW Mean,EW Std,Normal EW Mean,Normal EW Std,EW Median,Normal EW Median
C3487109,196,37,1980-11-10T13:31:57,196.0,196.72,196.36,172.117,172.837,172.477,226.926,226.926,226.926,305.191,305.911,305.551,61.842365,64.665016,63.25198,17.188765,17.194805,17.191803,83.93933,83.94231,83.94082,86.16948643,17.94,3.14360475,0.08313699,0.3318261,0.00881871,3.14843451,0.33235298
C3487109,198,22,1980-11-10T13:31:57,198.56,198.98,198.77,174.677,175.097,174.887,226.926,226.926,226.926,307.751,308.171,307.961,71.94291,73.60952,72.77428,17.1674,17.171286,17.169498,83.93006,83.9318,83.93093,86.16948643,17.94,2.55650382,0.04284049,0.27029203,0.0045261,2.55690738,0.27034583
C3487109,199,50,1980-11-10T13:31:57,199.0,199.98,199.49,175.117,176.097,175.607,226.926,226.926,226.926,308.191,309.171,308.681,73.68614,77.5838,75.635124,17.156847,17.167198,17.162073,83.925995,83.929985,83.92798,86.16948643,17.94,2.91971451,0.11771992,0.30884418,0.01250031,2.89248021,0.30597973
C3487109,200,50,1980-11-10T13:31:57,200.0,200.98,200.49,176.117,177.097,176.607,226.926,226.926,226.926,309.191,310.171,309.681,77.660675,81.560326,79.61207,17.145613,17.156628,17.151175,83.92193,83.92592,83.92392,86.16948643,17.94,3.2058779,0.09445935,0.33933904,0.01001585,3.21646379,0.34044871
C3487109,201,50,1980-11-10T13:31:57,201.0,201.98,201.49,177.117,178.097,177.607,226.926,226.926,226.926,310.191,311.171,310.681,81.63976,85.53133,83.5865,17.133707,17.145386,17.139597,83.917885,83.92184,83.91987,86.16948643,17.94,2.99196327,0.11642602,0.31690461,0.01228988,3.00444695,0.31818023
C3487109,202,50,1980-11-10T13:31:57,202.0,202.98,202.49,178.117,179.097,178.607,226.926,226.926,226.926,311.191,312.171,311.681,85.61201,89.492676,87.553925,17.121122,17.133461,17.127344,83.91387,83.9178,83.91584,86.16948643,17.94,3.20448226,0.21346355,0.33964434,0.02268228,3.23663391,0.34304578
C3487109,203,50,1980-11-10T13:31:57,203.0,203.98,203.49,179.117,180.097,179.607,226.926,226.926,226.926,312.191,313.171,312.681,89.5726,93.44238,91.50934,17.10787,17.120865,17.11442,83.90986,83.91379,83.91181,86.16948643,17.94,3.35143644,0.10440423,0.35544834,0.01103536,3.35524183,0.35577637
C3487109,204,22,1980-11-10T13:31:57,204.0,204.42,204.21,180.117,180.537,180.327,226.926,226.926,226.926,313.191,313.611,313.401,93.52014,95.16847,94.34689,17.102594,17.107595,17.104841,83.90807,83.90977,83.90893,86.16948643,17.94,3.19219024,0.07446153,0.33871991,0.0079064,3.20060248,0.33960759
C3487109,339,42,1980-11-10T13:38:21,339.16,339.98,339.57,317.963,318.783,318.373,226.939,226.939,226.939,91.025,91.845,91.435,78.41059,81.66486,80.03932,12.852236,12.861507,12.857177,83.92749,83.93086,83.92919,86.16948643,17.94,1.96406375,0.06686346,0.20771342,0.00704607,1.96364558,0.20767007
C3487109,340,50,1980-11-10T13:38:21,340.0,340.98,340.49,318.803,319.783,319.293,226.939,226.939,226.939,91.865,92.845,92.355,74.43714,78.33053,76.38397,12.840559,12.851994,12.846224,83.93095,83.93494,83.93295,86.16948643,17.94,1.76177691,0.14015436,0.18620886,0.01484807,1.73546583,0.18342779
C3487109,341,29,1980-11-10T13:38:21,341.0,341.56,341.28,319.803,320.363,320.083,226.939,226.939,226.939,92.865,93.425,93.145,72.13634,74.35759,73.246574,12.834144,12.840333,12.8372,83.93503,83.93733,83.93618,86.16948643,17.94,1.7957275,0.0943535,0.18969273,0.00994817,1.78133859,0.18818662
C3487109,343,23,1980-11-10T13:38:21,343.54,343.98,343.76,322.343,322.783,322.563,226.939,226.939,226.939,95.405,95.845,95.625,62.588993,64.30968,63.45051,12.809609,12.813182,12.811552,83.945465,83.94729,83.94638,86.16948643,17.94,1.60641653,0.05358114,0.1694117,0.00566495,1.5840258,0.16704308
C3487109,344,50,1980-11-10T13:38:21,344.0,344.98,344.49,322.803,323.783,323.293,226.939,226.939,226.939,95.865,96.845,96.355,58.697514,62.511456,60.60048,12.800655,12.809423,12.804984,83.94737,83.95142,83.94939,86.16948643,17.94,1.54820434,0.05874349,0.16319032,0.0061718,1.53718524,0.16206647
C3487109,345,50,1980-11-10T13:38:21,345.0,345.98,345.49,323.803,324.783,324.293,226.939,226.939,226.939,96.865,97.845,97.355,54.85522,58.61781,56.732227,12.792388,12.800483,12.796383,83.95151,83.955574,83.95354,86.16948643,17.94,1.73637079,0.10806988,0.18289875,0.01135848,1.71129782,0.18026898
C3487109,346,50,1980-11-10T13:38:21,346.0,346.98,346.49,324.803,325.783,325.293,226.939,226.939,226.939,97.865,98.845,98.355,51.081985,54.777824,52.92439,12.784807,12.792229,12.788464,83.95566,83.95973,83.95769,86.16948643,17.94,2.03098786,0.04237024,0.21378771,0.00447969,2.03525709,0.21423817
C3487109,347,50,1980-11-10T13:38:21,347.0,347.98,347.49,325.803,326.783,326.293,226.939,226.939,226.939,98.865,99.845,99.355,47.405838,51.007324,49.19821,12.777914,12.784664,12.781233,83.959816,83.96389,83.961845,86.16948643,17.94,2.18179331,0.15214335,0.22950176,0.01596965,2.10812461,0.22180024
C3487109,348,50,1980-11-10T13:38:21,348.0,348.98,348.49,326.803,327.783,327.293,226.939,226.939,226.939,99.865,100.845,100.355,43.852253,47.332386,45.581497,12.7717085,12.777783,12.7746935,83.963974,83.96806,83.96602,86.16948643,17.94,2.47606741,0.23889965,0.26028408,0.025154,2.48460153,0.26126317
C3487109,349,50,1980-11-10T13:38:21,349.0,349.98,349.49,327.803,328.783,328.293,226.939,226.939,226.939,100.865,101.845,101.355,40.468613,43.783455,42.110664,12.766195,12.771592,12.768838,83.96814,83.97224,83.97019,86.16948643,17.94,2.36799871,0.0750411,0.24874764,0.0078564,2.3659196,0.24851951
C3487109,350,50,1980-11-10T13:38:21,350.0,350.98,350.49,328.803,329.783,329.293,226.939,226.939,226.939,101.865,102.845,102.355,37.303432,40.402004,38.83328,12.761366,12.76609,12.763676,83.972305,83.9764,83.97436,86.16948643,17.94,2.22611312,0.24449185,0.23367915,0.02563178,2.244454,0.23563768
C3487109,351,50,1980-11-10T13:38:21,351.0,351.98,351.49,329.803,330.783,330.293,226.939,226.939,226.939,102.865,103.845,103.355,34.42864,37.24221,35.809303,12.75723,12.761277,12.759199,83.97649,83.98058,83.97854,86.16948643,17.94,2.00521554,0.24331729,0.21034966,0.02552927,1.97087994,0.20673924
C3487109,352,50,1980-11-10T13:38:21,352.0,352.98,352.49,330.803,331.783,331.293,226.939,226.939,226.939,103.865,104.845,104.355,31.927973,34.373825,33.117577,12.753785,12.757155,12.755416,83.98066,83.98476,83.98273,86.16948643,17.94,1.88600044,0.10984452,0.1977077,0.01153588,1.88129615,0.19722703
C3487109,353,50,1980-11-10T13:38:21,353.0,353.98,353.49,331.803,332.783,332.293,226.939,226.939,226.939,104.865,105.845,105.355,29.904533,31.882854,30.851809,12.751028,12.753721,12.752321,83.98484,83.98894,83.986885,86.16948643,17.94,1.73237202,0.06020488,0.18147569,0.00628781,1.74150878,0.18245228
C3487109,354,50,1980-11-10T13:38:21,354.0,354.98,354.49,332.803,333.783,333.293,226.939,226.939,226.939,105.865,106.845,106.355,28.468592,29.87141,29.119074,12.74896,12.750981,12.749916,83.989006,83.9931,83.991066,86.16948643,17.94,2.0971981,0.14098029,0.21953934,0.0147186,2.0969084,0.2195117
C3487109,355,50,1980-11-10T13:38:21,355.0,355.98,355.49,333.803,334.783,334.293,226.939,226.939,226.939,106.865,107.845,107.355,27.71668,28.446632,28.024792,12.747581,12.748927,12.748199,83.993195,83.99728,83.99523,86.16948643,17.94,2.4801105,0.1196365,0.2594453,0.01247846,2.5137687,0.26293549
C3487109,356,50,1980-11-10T13:38:21,356.0,356.98,356.49,334.803,335.783,335.293,226.939,226.939,226.939,107.865,108.845,108.355,27.618614,27.710733,27.650272,12.746893,12.7475605,12.747171,83.99735,84.00144,83.999405,86.16948643,17.94,2.30476132,0.17441179,0.24094052,0.01827971,2.33475364,0.24407247
C3487109,357,50,1980-11-10T13:38:21,357.0,357.98,357.49,335.803,336.783,336.293,226.939,226.939,226.939,108.865,109.845,109.355,27.718264,28.454472,28.029337,12.7468,12.746885,12.746831,84.001526,84.0056,84.003555,86.16948643,17.94,1.99049665,0.05832795,0.20794026,0.00609157,1.99156941,0.20808242
C3487109,358,50,1980-11-10T13:38:21,358.0,358.98,358.49,336.803,337.783,337.293,226.939,226.939,226.939,109.865,110.845,110.355,28.478746,29.89894,29.136879,12.746897,12.747567,12.747177,84.005684,84.00975,84.00772,86.16948643,17.94,2.03356636,0.05734565,0.21229326,0.00599513,2.04275713,0.21328473
C3487109,359,50,1980-11-10T13:38:21,359.0,359.98,359.49,337.803,338.783,338.293,226.939,226.939,226.939,110.865,111.845,111.355,29.934492,31.949116,30.898264,12.747588,12.748935,12.748209,84.009834,84.0139,84.011856,86.16948643,17.94,2.20624791,0.09088747,0.23015999,0.00945147,2.19724317,0.22918386
C3493044,117,24,1980-11-12T13:11:41,117.52,117.98,117.75,169.4,169.86,169.63,232.289,232.289,232.289,297.112,297.572,297.342,14.58705,15.096632,14.839934,39.67108,39.686665,39.67796,95.07218,95.079575,95.075905,86.13985874,6.7,1.8185775,0.14675775,0.16089791,0.01296817,1.79212139,0.15854856
C3493044,118,50,1980-11-12T13:11:41,118.0,118.98,118.49,169.88,170.86,170.37,232.289,232.289,232.289,297.592,298.572,298.082,13.504084,14.565271,14.03287,39.687435,39.723873,39.705875,95.079895,95.09563,95.087746,86.13985874,6.7,1.70135389,0.14826121,0.15088659,0.01323841,1.71578144,0.15220705
C3493044,119,50,1980-11-12T13:11:41,119.0,119.98,119.49,170.88,171.86,171.37,232.289,232.289,232.289,298.592,299.572,299.082,12.446428,13.48272,12.962334,39.72459,39.758224,39.74163,95.095955,95.11183,95.103874,86.13985874,6.7,2.07258878,0.15792763,0.18438911,0.01415375,2.05660725,0.18300258
C3493044,120,50,1980-11-12T13:11:41,120.0,120.98,120.49,171.88,172.86,172.37,232.289,232.289,232.289,299.592,300.572,300.082,11.419184,12.425502,11.919753,39.758892,39.789696,39.774517,95.11216,95.12819,95.120155,86.13985874,6.7,2.05007783,0.19449612,0.182946,0.01721271,2.02383223,0.18062156
C3493044,121,50,1980-11-12T13:11:41,121.0,121.98,121.49,172.88,173.86,173.37,232.289,232.289,232.289,300.592,301.572,301.082,10.429598,11.399008,10.911033,39.790295,39.81823,39.804493,95.12852,95.14469,95.1366,86.13985874,6.7,1.8192514,0.12391998,0.16288087,0.01113264,1.79624901,0.1607725
C3493044,122,50,1980-11-12T13:11:41,122.0,122.98,122.49,173.88,174.86,174.37,232.289,232.289,232.289,301.592,302.572,302.082,9.48619,10.410103,9.944065,39.818768,39.843807,39.83152,95.14502,95.16133,95.15318,86.13985874,6.7,1.99267997,0.31913717,0.17900019,0.02877404,2.05291147,0.18446615
C3493044,123,50,1980-11-12T13:11:41,123.0,123.98,123.49,174.88,175.86,175.37,232.289,232.289,232.289,302.592,303.572,303.082,8.601639,9.467774,9.029428,39.844284,39.866383,39.85558,95.161674,95.17813,95.16989,86.13985874,6.7,2.22043862,0.1016736,0.20008179,0.00915864,2.21783229,0.2000166
C3493044,124,50,1980-11-12T13:11:41,124.0,124.98,124.49,175.88,176.86,176.37,232.289,232.289,232.289,303.592,304.572,304.082,7.7916584,8.584537,8.181349,39.86681,39.885944,39.87661,95.17845,95.195045,95.18674,86.13985874,6.7,2.0429645,0.2314726,0.18467102,0.02076559,1.97103243,0.17815115
C3493044,125,50,1980-11-12T13:11:41,125.0,125.98,125.49,176.88,177.86,177.37,232.289,232.289,232.289,304.592,305.572,305.082,7.0784965,7.7763605,7.418856,39.886295,39.90242,39.8946,95.19539,95.2121,95.203735,86.13985874,6.7,2.12922616,0.19853018,0.19312753,0.01814274,2.06204776,0.18697957
C3493044,126,49,1980-11-12T13:11:41,126.0,126.98,126.5,177.88,178.86,178.38,232.289,232.289,232.289,305.592,306.572,306.091,6.4890447,7.065313,6.7605047,39.90272,39.915806,39.909637,95.21244,95.22929,95.221016,86.13985874,6.7,2.26415582,0.13098437,0.20603475,0.01194535,2.25768251,0.20528254
C3493044,127,50,1980-11-12T13:11:41,127.0,127.98,127.49,178.88,179.86,179.37,232.289,232.289,232.289,306.592,307.572,307.082,6.0543942,6.478797,6.253208,39.91604,39.926052,39.92129,95.22962,95.24659,95.238106,86.13985874,6.7,1.93484445,0.1929687,0.17663267,0.0175194,1.91342034,0.17455851
C3493044,128,50,1980-11-12T13:11:41,128.0,128.98,128.49,179.88,180.86,180.37,232.289,232.289,232.289,307.592,308.572,308.082,5.803439,6.047478,5.9100885,39.926228,39.933136,39.929924,95.24693,95.26401,95.25547,86.13985874,6.7,1.77311565,0.09890771,0.16240975,0.00902582,1.76846195,0.16213539
C3493044,129,50,1980-11-12T13:11:41,129.0,129.98,129.49,180.88,181.86,181.37,232.289,232.289,232.289,308.592,309.572,309.082,5.7473884,5.8004446,5.7613096,39.93325,39.937023,39.935387,95.264366,95.28156,95.27296,86.13985874,6.7,1.91474401,0.14013474,0.17596951,0.01292028,1.90743276,0.17528903
C3493044,130,50,1980-11-12T13:08:29,130.0,130.98,130.49,181.405,182.28,181.851,232.284,232.289,232.286,309.122,309.992,309.566,5.7554865,5.7967205,5.776967,39.806187,39.93769,39.861946,95.20694,95.28898,95.242714,86.13985874,6.7,1.83461092,0.27929323,0.16767862,0.02569824,1.86056629,0.17130292
C3493044,131,50,1980-11-12T13:08:29,131.0,131.98,131.49,181.985,182.965,182.475,232.284,232.284,232.284,309.702,310.682,310.192,5.774839,5.896491,5.8197956,39.80829,39.80942,39.80909,95.21696,95.23396,95.22546,86.13985874,6.7,1.78125065,0.35175749,0.16223865,0.03209463,1.67210354,0.15217108
C3493044,132,50,1980-11-12T13:08:29,132.0,132.98,132.49,182.985,183.965,183.475,232.284,232.284,232.284,310.702,311.682,311.192,5.9010415,6.2088094,6.0411515,39.807293,39.809372,39.80859,95.23432,95.25144,95.242874,86.13985874,6.7,2.04739336,0.35907529,0.18707073,0.03270883,2.03387445,0.18604227
C3493044,133,50,1980-11-12T13:08:29,133.0,133.98,133.49,183.985,184.965,184.475,232.284,232.284,232.284,311.702,312.682,312.192,6.216721,6.6789308,6.436926,39.80193,39.80722,39.804832,95.251785,95.269005,95.2604,86.13985874,6.7,1.78137299,0.31830564,0.16330674,0.02910395,1.700857,0.15611
C3493044,134,38,1980-11-12T13:08:29,134.0,134.98,134.38,184.985,185.965,185.368,232.284,232.284,232.284,312.702,313.682,313.085,6.6897173,7.2712045,6.9078536,39.79326,39.80178,39.798737,95.26936,95.28669,95.276115,86.13985874,6.7,1.87732555,0.25623892,0.17264002,0.02363334,1.86404634,0.17134493
C3493044,135,50,1980-11-12T13:08:29,135.0,135.98,135.49,185.985,186.965,186.475,232.284,232.284,232.284,313.702,314.682,314.192,7.2840395,7.9532466,7.6126795,39.781254,39.793053,39.787407,95.28703,95.304436,95.29573,86.13985874,6.7,1.98367816,0.28012164,0.18307438,0.02576861,1.95568142,0.18062927
C3493044,136,50,1980-11-12T13:08:29,136.0,136.98,136.49,186.985,187.965,187.475,232.284,232.284,232.284,314.702,315.682,315.192,7.967626,8.699408,8.329371,39.765884,39.780975,39.773697,95.304794,95.32227,95.31354,86.13985874,6.7,1.77497489,0.26328504,0.16437388,0.0244005,1.78578043,0.16541728
C3493044,137,50,1980-11-12T13:08:29,137.0,137.98,137.49,187.985,188.965,188.475,232.284,232.284,232.284,315.702,316.682,316.192,8.7148905,9.490605,9.099892,39.74713,39.76555,39.756603,95.32265,95.340225,95.33142,86.13985874,6.7,1.95731083,0.40663949,0.18188595,0.03787495,1.95255009,0.18145586
C3493044,138,50,1980-11-12T13:08:29,138.0,138.98,138.49,188.985,189.965,189.475,232.284,232.284,232.284,316.702,317.682,317.192,9.50676,10.312274,9.907572,39.72496,39.746723,39.73611,95.34059,95.358246,95.3494,86.13985874,6.7,2.40483198,0.31834733,0.224207,0.02971194,2.41670267,0.22544364
C3493044,139,50,1980-11-12T13:08:29,139.0,139.98,139.49,189.985,190.965,190.475,232.284,232.284,232.284,317.702,318.682,318.192,10.329145,11.154002,10.74022,39.699345,39.724483,39.71218,95.358604,95.376335,95.36748,86.13985874,6.7,1.8985023,0.29293011,0.17757796,0.02730603,1.90222397,0.17805361
C3493044,140,50,1980-11-12T13:08:29,140.0,140.98,140.49,190.985,191.965,191.475,232.284,232.284,232.284,318.702,319.682,319.192,11.170987,12.008132,11.588846,39.67026,39.698795,39.6848,95.3767,95.39448,95.38558,86.13985874,6.7,1.78914561,0.26378867,0.16793413,0.02483249,1.79274871,0.16809216
C3493044,141,45,1980-11-12T13:08:29,141.0,141.88,141.44,191.985,192.865,192.425,232.284,232.284,232.284,319.702,320.582,320.142,12.025257,12.778902,12.403191,39.644985,39.669643,39.65614,95.394844,95.41096,95.40286,86.13985874,6.7,2.15829863,0.26301061,0.20320721,0.02464575,2.12079477,0.19986498
C3493401,69,48,1980-11-12T15:46:21,69.04,69.98,69.51,183.588,184.528,184.058,232.579,232.579,232.579,311.009,311.949,311.479,5.124479,5.3792715,5.248447,47.848557,47.87311,47.860035,98.91006,98.94501,98.92752,86.13819114,2.01,2.62575516,0.04639608,0.40748108,0.0073772,2.62811389,0.40804874
C3493401,70,32,1980-11-12T15:46:21,70.0,70.98,70.32,184.548,185.528,184.869,232.579,232.579,232.579,311.969,312.949,312.29,4.8955054,5.119502,5.042381,47.87365,47.898315,47.88205,98.94575,98.98248,98.95776,86.13819114,2.01,2.80958161,0.16869276,0.43748627,0.02655434,2.74897461,0.42794196
C3493401,71,50,1980-11-12T15:46:21,71.0,71.98,71.49,185.548,186.528,186.038,232.579,232.579,232.579,312.969,313.949,313.459,4.7127943,4.891381,4.798301,47.898758,47.91962,47.909504,98.98324,99.0203,99.00175,86.13819114,2.01,2.76001936,0.19231952,0.43181027,0.02958022,2.70910727,0.42389609
C3493401,72,50,1980-11-12T15:46:21,72.0,72.98,72.49,186.548,187.528,187.038,232.579,232.579,232.579,313.969,314.949,314.459,4.5800095,4.7096395,4.6407924,47.92,47.93702,47.928825,99.02106,99.05847,99.03974,86.13819114,2.01,2.37417166,0.08079645,0.37301874,0.01240314,2.36511912,0.37144175
C3493401,73,30,1980-11-12T15:46:21,73.32,73.9,73.61,187.868,188.448,188.158,232.579,232.579,232.579,315.289,315.869,315.579,4.504106,4.546728,4.5239744,47.94209,47.949543,47.945908,99.071526,99.09388,99.08269,86.13819114,2.01,2.26328036,0.04629734,0.35728063,0.00727138,2.25641334,0.35612205
C3493401,74,50,1980-11-12T15:46:21,74.0,74.98,74.49,188.548,189.528,189.038,232.579,232.579,232.579,315.969,316.949,316.459,4.472493,4.498572,4.4813733,47.9507,47.95989,47.955616,99.09776,99.13582,99.11676,86.13819114,2.01,2.28241222,0.0544047,0.36164888,0.00894319,2.27959104,0.36093532
C3493401,75,50,1980-11-12T15:46:21,75.0,75.98,75.49,189.548,190.528,190.038,232.579,232.579,232.579,316.969,317.949,317.459,4.4724894,4.497539,4.481012,47.960037,47.965252,47.962963,99.1366,99.17498,99.15576,86.13819114,2.01,2.33481613,0.04119649,0.37151193,0.00646033,2.33475804,0.37094687
C3493401,76,50,1980-11-12T15:46:21,76.0,76.98,76.49,190.548,191.528,191.038,232.579,232.579,232.579,317.969,318.949,318.459,4.4985538,4.571904,4.5315166,47.965305,47.966557,47.966217,99.17576,99.21446,99.19509,86.13819114,2.01,2.76013393,0.2885581,0.44108756,0.04638267,2.79459334,0.44637622
C3493608,163,50,1980-11-12T17:27:41,163.0,163.98,163.49,318.281,319.261,318.771,232.768,232.768,232.768,85.514,86.494,86.004,44.522587,45.47447,44.999878,28.078398,28.237738,28.15766,104.83853,104.91669,104.8776,86.1372558,8.71,0.89387345,0.07274624,0.22950297,0.01863544,0.91245021,0.23425164
C3493608,164,18,1980-11-12T17:27:41,164.0,164.34,164.17,319.281,319.621,319.451,232.768,232.768,232.768,86.514,86.854,86.684,44.170162,44.50315,44.336304,28.021547,28.075232,28.048182,104.80978,104.836945,104.823364,86.1372558,8.71,0.78542328,0.05676991,0.20094462,0.01454352,0.79663697,0.20388727
C3493608,187,42,1980-11-12T17:27:41,187.16,187.98,187.57,342.441,343.261,342.851,232.768,232.768,232.768,109.674,110.494,110.084,27.189575,27.405228,27.28887,25.732628,25.766275,25.749195,103.03638,103.09241,103.06437,86.1372558,8.71,1.74616264,0.08388823,0.39471687,0.01906913,1.72533241,0.3904194
C3493608,188,39,1980-11-12T17:27:41,188.0,188.76,188.38,343.281,344.041,343.661,232.768,232.768,232.768,110.514,111.274,110.894,27.411728,27.70762,27.552406,25.703499,25.731861,25.717468,102.98354,103.035034,103.00925,86.1372558,8.71,2.08155987,0.15073261,0.46857201,0.03387191,2.07272996,0.46621979
C3493608,189,10,1980-11-12T17:27:41,189.8,189.98,189.89,345.081,345.261,345.171,232.768,232.768,232.768,112.314,112.494,112.404,28.259459,28.371517,28.31495,25.663498,25.669008,25.666235,102.90175,102.9137,102.90775,86.1372558,8.71,1.51775349,0.04034597,0.33903982,0.00905732,1.53303113,0.34248612
C3493608,190,50,1980-11-12T17:27:41,190.0,190.98,190.49,345.281,346.261,345.771,232.768,232.768,232.768,112.514,113.494,113.004,28.384357,29.086336,28.723518,25.635715,25.662907,25.64895,102.835526,102.9004,102.86792,86.1372558,8.71,1.76227173,0.1837291,0.39241204,0.04041822,1.76925874,0.39420044
C3493608,191,50,1980-11-12T17:27:41,191.0,191.98,191.49,346.281,347.261,346.771,232.768,232.768,232.768,113.514,114.494,114.004,29.102331,29.9505,29.514936,25.612366,25.635197,25.623428,102.770035,102.834206,102.80206,86.1372558,8.71,1.70404667,0.18170391,0.37763617,0.04072414,1.62834087,0.36068601
C3493608,192,50,1980-11-12T17:27:41,192.0,192.98,192.49,347.281,348.261,347.771,232.768,232.768,232.768,114.514,115.494,115.004,29.96939,30.957275,30.452248,25.593428,25.611929,25.602345,102.70529,102.76873,102.73695,86.1372558,8.71,1.51832136,0.12302064,0.33477718,0.02742554,1.51122461,0.33311783
C3493608,193,50,1980-11-12T17:27:41,193.0,193.98,193.49,348.281,349.261,348.771,232.768,232.768,232.768,115.514,116.494,116.004,30.978556,32.09876,31.528309,25.578894,25.593111,25.585665,102.64132,102.704,102.67261,86.1372558,8.71,1.55236135,0.1613579,0.34052232,0.03505433,1.51472413,0.33212303
C3493608,194,50,1980-11-12T17:27:41,194.0,194.98,194.49,349.281,350.261,349.771,232.768,232.768,232.768,116.514,117.494,117.004,32.122513,33.366425,32.735058,25.568712,25.57867,25.573347,102.578094,102.64005,102.60901,86.1372558,8.71,1.60256645,0.10250494,0.3498524,0.02264335,1.60960542,0.35157521
C3493608,195,50,1980-11-12T17:27:41,195.0,195.98,195.49,350.281,351.261,350.771,232.768,232.768,232.768,117.514,118.494,118.004,33.393173,34.75311,34.063858,25.562782,25.56855,25.56535,102.5156,102.576836,102.54617,86.1372558,8.71,1.47622752,0.09138354,0.32067552,0.01985381,1.46440914,0.31826374
C3493608,196,50,1980-11-12T17:27:41,196.0,196.98,196.49,351.281,352.261,351.771,232.768,232.768,232.768,118.514,119.494,119.004,34.781128,36.247295,35.505997,25.561163,25.56276,25.561642,102.45393,102.51439,102.48411,86.1372558,8.71,1.72448564,0.10289569,0.37276742,0.02203963,1.7146408,0.37083121
C3493608,197,50,1980-11-12T17:27:41,197.0,197.98,197.49,352.281,353.261,352.771,232.768,232.768,232.768,119.514,120.494,120.004,36.27814,37.842396,37.052715,25.561209,25.563793,25.562174,102.39301,102.452705,102.42279,86.1372558,8.71,1.85457903,0.14371605,0.3989882,0.03122164,1.87126199,0.40339016
C3493608,198,50,1980-11-12T17:27:41,198.0,198.98,198.49,353.281,354.261,353.771,232.768,232.768,232.768,120.514,121.494,121.004,37.87521,39.530174,38.69584,25.563889,25.57059,25.566917,102.33286,102.39181,102.362274,86.1372558,8.71,2.14959102,0.23966446,0.46022027,0.05137214,2.11249923,0.45307074
C3493608,199,50,1980-11-12T17:27:41,199.0,199.98,199.49,354.281,355.261,354.771,232.768,232.768,232.768,121.514,122.494,122.004,39.565506,41.302975,40.427696,25.570763,25.58153,25.575819,102.27347,102.331635,102.3025,86.1372558,8.71,1.87948983,0.1541496,0.40044442,0.03252603,1.85236058,0.39500719
C3493608,200,50,1980-11-12T17:27:41,200.0,200.98,200.49,355.281,356.261,355.771,232.768,232.768,232.768,122.514,123.494,123.004,41.33902,43.153748,42.240856,25.581789,25.596592,25.58886,102.214874,102.2723,102.243515,86.1372558,8.71,2.12024068,0.14262836,0.44961313,0.0299497,2.07207809,0.43912806
C3493608,201,50,1980-11-12T17:27:41,201.0,201.98,201.49,356.281,357.261,356.771,232.768,232.768,232.768,123.514,124.494,124.004,43.19162,45.076378,44.128647,25.596912,25.615673,25.605986,102.15701,102.21371,102.18529,86.1372558,8.71,1.9509613,0.19388409,0.41183014,0.04129084,1.92291076,0.40589386
C3493608,202,50,1980-11-12T17:27:41,202.0,202.98,202.49,357.281,358.261,357.771,232.768,232.768,232.768,124.514,125.494,125.004,45.115448,47.064014,46.08491,25.616104,25.638828,25.627157,102.09996,102.15587,102.12785,86.1372558,8.71,1.72966634,0.16946763,0.36339855,0.0356771,1.77410447,0.37254028
C3493608,203,50,1980-11-12T17:27:41,203.0,203.98,203.49,358.281,359.261,358.771,232.768,232.768,232.768,125.514,126.494,126.004,47.10446,49.112545,48.10416,25.639345,25.665958,25.652336,102.04367,102.09884,102.07119,86.1372558,8.71,2.1669269,0.19399897,0.4531529,0.04047634,2.19460688,0.45871633
C3493608,204,50,1980-11-12T17:27:41,204.0,204.98,204.49,0.001,359.981,258.971,232.768,232.768,232.768,126.514,127.494,127.004,49.154377,51.216793,50.181263,25.666529,25.697031,25.681484,101.98814,102.04254,102.0153,86.1372558,8.71,1.96484189,0.24045337,0.40908093,0.05050713,1.98194167,0.41307143
C3493608,205,50,1980-11-12T17:27:41,205.0,205.98,205.49,0.281,1.261,0.771,232.768,232.768,232.768,127.514,128.494,128.004,51.259586,53.371376,52.311325,25.697695,25.732027,25.714567,101.93341,101.98703,101.960175,86.1372558,8.71,1.86397375,0.14901416,0.38628668,0.03101985,1.87436645,0.38853147
C3493608,206,50,1980-11-12T17:27:41,206.0,206.98,206.49,1.281,2.261,1.771,232.768,232.768,232.768,128.514,129.494,129.004,53.415077,55.57297,54.49032,25.732775,25.770887,25.751532,101.87943,101.93231,101.905815,86.1372558,8.71,1.73257855,0.21077259,0.35739543,0.04314225,1.71229707,0.35317327
C3493608,207,50,1980-11-12T17:27:41,207.0,207.98,207.49,2.281,3.261,2.771,232.768,232.768,232.768,129.514,130.494,130.004,55.617294,57.81554,56.71436,25.771708,25.813635,25.792345,101.82629,101.87836,101.852234,86.1372558,8.71,1.68773232,0.20939308,0.34666827,0.04321639,1.68160944,0.34524295
C3493608,208,50,1980-11-12T17:27:41,208.0,208.98,208.49,3.281,4.261,3.771,232.768,232.768,232.768,130.514,131.494,131.004,57.862907,60.10159,58.979324,25.814482,25.860065,25.836971,101.7738,101.825165,101.79943,86.1372558,8.71,1.3687453,0.20644987,0.27991522,0.04237614,1.40350722,0.28692299
